Page,Date,Focal_tree,Site,Focal_sp,Plot,Tree,Transect_d,Transect_m,Family,Genus,Species,Individuals,Height_cm,Width_cm
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,3,Ericaceae,Lissanthe,strigosa,1,6,1
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,3,Ericaceae,Leucopogon,virgatus,1,7,6
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,4,,,,,,
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,5,Ericaceae,Lissanthe,strigosa,1,8,9
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,6,,,,,,
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,7,Ericaceae,Leucopogon,virgatus,1,1,1
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,8,,,,,,
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,9,Ericaceae,Leucopogon,virgatus,1,4,6
20,16/02/2022,EPFVIMD2,EPF,VIM,D,2,E,10,Ericaceae,Lissanthe,strigosa,1,7,8
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,1,Poaceae,Poa,sp. (tiny),1,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,2,Poaceae,Poa,sp. (tiny),1,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,3,Poaceae,Poa,sp. (tiny),1,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,4,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,5,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,6,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,7,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,8,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,9,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,S,10,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,1,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,2,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,3,Poaceae,Poa,sp. (tiny),1,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,4,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,5,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,6,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,7,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,8,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,9,,,,,,
21,16/02/2022,EPFVIMD2,EPF,VIM,D,2,W,10,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,1,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,2,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,3,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,4,Ericaceae,Leucopogon,virgatus,1,2,10
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,5,Ericaceae,Leucopogon,virgatus,1,4,9
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,6,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,7,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,8,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,9,Ericaceae,Leucopogon,virgatus,1,2,14
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,N,10,,,,,,
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,1,Ericaceae,Leucopogon,virgatus,1,1,1
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,2,Ericaceae,Leucopogon,virgatus,1,1,10
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,3,Ericaceae,Leucopogon,virgatus,1,1,4
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,4,Ericaceae,Leucopogon,virgatus,1,4,1
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,5,,,,,,
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,6,Ericaceae,Leucopogon,virgatus,1,12,2
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,7,,,,,,
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,8,Ericaceae,Leucopogon,virgatus,1,4,100
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,9,Ericaceae,Leucopogon,virgatus,1,10,5
21,16/02/2022,EPFVIMD3,EPF,VIM,D,3,E,10,Ericaceae,Leucopogon,virgatus,1,10,20
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,1,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,2,Ericaceae,Leucopogon,virgatus,1,2,20
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,3,Ericaceae,Leucopogon,virgatus,1,2,20
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,4,Ericaceae,Leucopogon,virgatus,1,4,10
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,5,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,6,Ericaceae,Leucopogon,virgatus,1,4,42
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,7,Ericaceae,Lissanthe,strigosa,1,12,5
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,8,Dilleniaceae,Hibbertia,riparia,1,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,8,Ericaceae,Leucopogon,virgatus,1,10,12
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,9,Ericaceae,Leucopogon,virgatus,1,20,20
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,S,10,Ericaceae,Leucopogon,virgatus,1,10,10
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,1,Ericaceae,Leucopogon,virgatus,2,1,1
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,2,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,3,Ericaceae,Leucopogon,virgatus,2,1,17
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,4,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,5,Ericaceae,Leucopogon,virgatus,1,5,1
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,6,,,,,,
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,7,Ericaceae,Leucopogon,virgatus,1,9,16
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,8,Ericaceae,Leucopogon,virgatus,1,2,10
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,9,Ericaceae,Leucopogon,virgatus,1,12,15
22,16/02/2022,EPFVIMD3,EPF,VIM,D,3,W,10,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,1,Ericaceae,Lissanthe,strigosa,1,6,17
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,2,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,3,Ericaceae,Lissanthe,strigosa,1,9,3
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,4,Ericaceae,Lissanthe,strigosa,3,7,6
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,5,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,6,Ericaceae,Lissanthe,strigosa,2,6,2
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,7,Ericaceae,Lissanthe,strigosa,1,4,1
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,8,Ericaceae,Lissanthe,strigosa,3,9,10
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,9,Ericaceae,Lissanthe,strigosa,1,2,5
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,N,10,Ericaceae,Lissanthe,strigosa,1,20,20
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,1,Ericaceae,Lissanthe,strigosa,1,7,2
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,2,Ericaceae,Lissanthe,strigosa,2,7,2
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,3,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,4,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,5,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,6,Dilleniaceae,Hibbertia,riparia,1,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,7,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,8,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,9,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,E,10,Poaceae,Poa,sp. (tiny),1,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,1,Ericaceae,Lissanthe,strigosa,1,9,22
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,2,Ericaceae,Lissanthe,strigosa,1,5,10
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,3,Ericaceae,Lissanthe,strigosa,2,6,10
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,4,Ericaceae,Lissanthe,strigosa,3,10,3
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,5,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,6,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,7,Poaceae,Poa,sp. (tiny),1,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,7,Ericaceae,Lissanthe,strigosa,2,5,2
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,8,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,9,,,,,,
23,16/02/2022,EPFOVAA1,EPF,OVA,A,1,S,10,Ericaceae,Lissanthe,strigosa,3,9,6
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,1,Ericaceae,Lissanthe,strigosa,1,5,1
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,2,Ericaceae,Lissanthe,strigosa,1,4,1
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,2,Ericaceae,Leucopogon,virgatus,1,3,2
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,3,,,,,,
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,4,,,,,,
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,5,,,,,,
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,6,Poaceae,sp. (clumped),sp. (clumped),1,5,7
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,7,,,,,,
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,8,,,,,,
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,9,Ericaceae,Lissanthe,strigosa,2,8,5
24,16/02/2022,EPFOVAA1,EPF,OVA,A,1,W,10,Ericaceae,Lissanthe,strigosa,2,7,10
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,1,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,2,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,3,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,4,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,5,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,6,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,7,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,8,Ericaceae,Lissanthe,strigosa,1,3,8
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,9,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,N,10,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,1,Ericaceae,Lissanthe,strigosa,2,2,1
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,2,Ericaceae,Lissanthe,strigosa,2,2,1
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,3,Ericaceae,Lissanthe,strigosa,2,2,1
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,4,Poaceae,Poa,sp. (tiny),1,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,5,Ericaceae,Lissanthe,strigosa,1,2,1
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,6,Ericaceae,Lissanthe,strigosa,2,10,5
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,7,Ericaceae,Lissanthe,strigosa,4,6,5
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,8,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,9,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,E,10,,,,,,
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,1,Ericaceae,Lissanthe,strigosa,1,2,4
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,2,Ericaceae,Lissanthe,strigosa,1,5,5
24,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,3,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,4,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,4,Ericaceae,Lissanthe,strigosa,1,2,2
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,5,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,6,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,7,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,8,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,9,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,S,10,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,1,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,2,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,3,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,4,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,5,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,6,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,7,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,8,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,9,,,,,,
25,16/02/2022,EPFOVAA11,EPF,OVA,A,11,W,10,,,,,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,1,Cyperaceae,Lepidosperma,inops,1,7,10
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,2,Cyperaceae,Lepidosperma,inops,1,10,20
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,3,Cyperaceae,Lepidosperma,inops,1,10,20
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,4,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,5,Cyperaceae,Lepidosperma,inops,1,10,20
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,6,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,7,Ericaceae,Lissanthe,strigosa,1,5,4
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,8,Poaceae,sp. (clumped),sp. (clumped),1,15,15
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,9,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,N,10,Ericaceae,Lissanthe,strigosa,2,7,5
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,1,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,2,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,3,,,,,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,4,Cyperaceae,Lepidosperma,inops,1,10,5
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,5,Cyperaceae,Lepidosperma,inops,2,7,10
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,6,Cyperaceae,Lepidosperma,inops,1,10,12
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,7,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,8,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,9,Cyperaceae,Lepidosperma,inops,1,8,10
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,9,Ericaceae,Lissanthe,strigosa,1,3,7
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,E,10,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,1,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,2,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,3,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,4,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,5,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,6,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,7,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,8,Poaceae,Poa,sp. (tiny),1,,
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,9,Cyperaceae,Lepidosperma,inops,1,10,25
25,16/02/2022,EPFOVAA12,EPF,OVA,A,12,S,10,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,1,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,2,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,3,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,4,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,5,Ericaceae,Lissanthe,strigosa,2,5,5
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,6,Cyperaceae,Lepidosperma,inops,1,10,12
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,7,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,8,Cyperaceae,Lepidosperma,inops,3,5,5
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,9,Cyperaceae,Lepidosperma,inops,1,12,15
26,16/02/2022,EPFOVAA12,EPF,OVA,A,12,W,10,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,1,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,2,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,3,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,4,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,5,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,6,Ericaceae,Lissanthe,strigosa,1,3,2
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,7,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,8,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,9,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,N,10,,,,,,
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,1,Ericaceae,Lissanthe,strigosa,1,2,4
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,2,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,3,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,4,Poaceae,Poa,sp. (tiny),1,,
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,4,Ericaceae,Lissanthe,strigosa,2,6,2
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,5,,,,,,
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,6,Ericaceae,Lissanthe,strigosa,1,8,3
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,7,Ericaceae,Lissanthe,strigosa,1,29,5
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,8,Ericaceae,Lissanthe,strigosa,2,7,7
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,9,,,,,,
26,16/02/2022,EPFOVAA10,EPF,OVA,A,10,E,10,Ericaceae,Lissanthe,strigosa,2,11,8
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,1,Ericaceae,Lissanthe,strigosa,1,2,2
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,2,Ericaceae,Lissanthe,strigosa,1,3,5
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,3,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,4,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,5,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,6,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,7,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,8,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,9,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,S,10,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,1,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,2,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,3,,,,,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,4,Ericaceae,Lissanthe,strigosa,1,3,1
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,5,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,6,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,7,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,8,Poaceae,Poa,sp. (tiny),1,,
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,9,Ericaceae,Lissanthe,strigosa,1,5,5
27,16/02/2022,EPFOVAA10,EPF,OVA,A,10,W,10,Ericaceae,Lissanthe,strigosa,1,5,5
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,1,Ericaceae,Lissanthe,strigosa,1,3,2
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,2,Ericaceae,Lissanthe,strigosa,2,4,2
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,3,Ericaceae,Lissanthe,strigosa,1,7,6
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,4,Ericaceae,Lissanthe,strigosa,4,3,5
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,5,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,6,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,7,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,8,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,9,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,N,10,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,1,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,2,Cyperaceae,Lepidosperma,inops,1,5,3
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,3,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,4,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,5,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,5,Ericaceae,Lissanthe,strigosa,1,5,2
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,6,Ericaceae,Lissanthe,strigosa,1,7,5
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,7,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,8,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,9,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,E,10,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,1,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,2,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,3,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,4,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,5,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,6,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,7,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,8,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,9,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,S,10,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,1,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,2,Poaceae,Poa,sp. (tiny),1,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,3,Ericaceae,Lissanthe,strigosa,3,9,3
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,4,Ericaceae,Lissanthe,strigosa,2,2,2
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,5,Ericaceae,Lissanthe,strigosa,2,2,2
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,6,,,,,,
28,16/02/2022,EPFOVAA9,EPF,OVA,A,9,W,7,Ericaceae,Lissanthe,strigosa,1,5,5
